datetime,open,high,low,close,volume 
2015.11.03 22:00:00,1117.459,1122.78,1106.329,1107.579,66.23261
2015.11.04 22:00:00,1107.431,1111.449,1102.919,1103.591,56.34426
2015.11.05 22:00:00,1103.179,1110.429,1085.4,1089.452,59.45565
2015.11.08 22:00:00,1089.742,1095.72,1088.339,1091.932,56.8379
2015.11.09 22:00:00,1091.7,1094.588,1085.179,1089.311,54.05416
2015.11.10 22:00:00,1089.479,1093.55,1084.109,1086.131,49.1871
2015.11.11 22:00:00,1086.08,1089.639,1074.129,1084.901,57.65507
2015.11.12 22:00:00,1084.56,1088.558,1079.708,1083.491,60.43781
2015.11.15 22:00:00,1089.14,1098.139,1081.309,1082.662,69.9388
2015.11.16 22:00:00,1083.429,1084.969,1065.428,1070.011,64.40995
2015.11.17 22:00:00,1071.08,1075.359,1064.615,1070.322,69.45478
2015.11.18 22:00:00,1069.89,1087.379,1069.379,1081.911,76.6122
2015.11.19 22:00:00,1081.101,1088.048,1075.801,1077.592,68.76689
2015.11.22 22:00:00,1077.031,1077.072,1066.761,1068.951,65.87224
2015.11.23 22:00:00,1068.81,1081.102,1068.639,1075.081,61.30983
2015.11.24 22:00:00,1075.24,1080.78,1067.891,1070.861,52.51616
2015.11.25 22:00:00,1071.36,1074.822,1069.639,1071.55,32.77892
2015.11.26 22:00:00,1071.422,1073.752,1052.708,1057.469,53.68717
2015.11.29 22:00:00,1056.839,1069.679,1053.131,1064.241,53.88018
2015.11.30 22:00:00,1064.799,1074.629,1063.202,1068.842,67.66976
2015.12.01 22:00:00,1068.41,1071.43,1050.6,1053.242,65.54851
2015.12.02 22:00:00,1053.679,1065.399,1046.231,1061.691,94.21884
2015.12.03 22:00:00,1062.67,1088.841,1058.128,1085.851,97.31915
2015.12.06 22:00:00,1085.671,1086.581,1066.189,1070.932,80.2907
2015.12.07 22:00:00,1070.34,1079.158,1067.59,1074.501,73.22308
2015.12.08 22:00:00,1074.789,1085.349,1069.5,1072.402,77.03812
2015.12.09 22:00:00,1071.849,1076.431,1069.359,1071.212,65.92462
2015.12.10 22:00:00,1071.66,1079.49,1062.381,1074.191,78.28865
2015.12.13 22:00:00,1073.26,1077.499,1058.65,1059.771,76.88169
2015.12.14 22:00:00,1059.629,1068.669,1058.849,1060.781,74.20531
2015.12.15 22:00:00,1060.74,1078.309,1060.639,1072.061,61.44453
2015.12.16 22:00:00,1073.029,1073.18,1047.64,1050.831,80.86126
2015.12.17 22:00:00,1052.19,1071.578,1050.859,1065.811,65.68243
2015.12.20 22:00:00,1065.902,1081.639,1063.838,1077.831,67.19684
2015.12.21 22:00:00,1078.059,1080.691,1071.719,1072.181,64.85812
2015.12.22 22:00:00,1072.599,1075.459,1068.269,1070.071,52.77551
2015.12.23 22:00:00,1070.159,1076.942,1070.08,1075.811,41.46965
2015.12.27 22:00:00,1075.681,1076.9,1066.459,1068.802,70.11193
2015.12.28 22:00:00,1068.68,1075.3,1067.399,1068.479,67.77132
2015.12.29 22:00:00,1068.759,1072.219,1059.389,1061.009,69.10628
2015.12.30 22:00:00,1061.289,1063.488,1058.168,1060.881,61.73826
2016.01.03 22:00:00,1062.341,1083.488,1061.729,1074.232,76.1321
2016.01.04 22:00:00,1073.55,1082.048,1072.629,1077.232,72.69086
2016.01.05 22:00:00,1076.969,1095.18,1074.928,1093.222,77.27988
2016.01.06 22:00:00,1093.41,1110.08,1091.35,1108.671,95.72265
2016.01.07 22:00:00,1108.269,1112.949,1092.229,1104.031,90.38597
2016.01.10 22:00:00,1103.751,1108.401,1093.559,1093.881,89.34253
2016.01.11 22:00:00,1093.439,1099.192,1083.449,1086.091,90.92599
2016.01.12 22:00:00,1086.689,1095.451,1079.76,1093.191,91.51069
2016.01.13 22:00:00,1093.359,1095.21,1071.419,1078.062,96.49797
2016.01.14 22:00:00,1079.259,1097.282,1076.199,1088.371,102.26262
2016.01.17 22:00:00,1089.402,1093.31,1087.508,1088.688,64.34526
2016.01.18 22:00:00,1088.799,1094.53,1082.459,1087.071,102.8079
2016.01.19 22:00:00,1087.069,1109.619,1086.979,1100.372,93.04704
2016.01.20 22:00:00,1100.71,1104.509,1092.389,1100.741,101.06952
2016.01.21 22:00:00,1101.239,1102.779,1094.038,1097.462,75.41215
2016.01.24 22:00:00,1097.3,1108.88,1097.13,1107.661,59.22879
2016.01.25 22:00:00,1107.409,1122.908,1106.939,1119.591,66.90755
2016.01.26 22:00:00,1119.02,1127.99,1114.871,1124.601,63.25666
2016.01.27 22:00:00,1125.099,1125.779,1110.9,1114.792,69.70925
2016.01.28 22:00:00,1114.14,1118.401,1108.352,1117.891,71.07618
2016.01.31 22:00:00,1117.641,1129.68,1115.352,1128.182,65.3286
2016.02.01 22:00:00,1127.679,1130.951,1122.272,1128.781,62.08868
2016.02.02 22:00:00,1128.529,1145.458,1124.319,1142.091,86.86145
2016.02.03 22:00:00,1141.589,1157.308,1139.548,1155.041,96.97843
2016.02.04 22:00:00,1154.429,1174.49,1145.188,1173.352,94.18145
2016.02.07 22:00:00,1173.299,1200.799,1164.248,1188.741,102.3458
2016.02.08 22:00:00,1190.17,1198.881,1185.641,1188.672,112.54073
2016.02.09 22:00:00,1189.129,1197.69,1181.489,1196.781,105.54145
2016.02.10 22:00:00,1197.239,1263.329,1195.602,1246.219,123.89207
2016.02.11 22:00:00,1246.979,1248.179,1232.372,1237.452,113.62368
2016.02.14 22:00:00,1231.088,1234.799,1202.191,1208.9,67.33787
2016.02.15 22:00:00,1208.229,1216.939,1190.829,1200.102,103.87763
2016.02.16 22:00:00,1201.179,1213.712,1195.608,1208.102,108.82946
2016.02.17 22:00:00,1209.281,1239.879,1200.691,1230.472,95.81948
2016.02.18 22:00:00,1230.409,1234.528,1219.902,1225.832,101.77382
2016.02.21 22:00:00,1225.059,1226.188,1201.871,1208.332,96.61526
2016.02.22 22:00:00,1208.39,1228.23,1207.15,1225.301,96.95809
2016.02.23 22:00:00,1225.16,1253.251,1221.741,1228.342,127.92138
2016.02.24 22:00:00,1227.949,1242.931,1221.129,1232.621,127.2475
2016.02.25 22:00:00,1231.69,1240.458,1211.459,1222.421,103.58764
2016.02.28 22:00:00,1222.511,1241.069,1215.651,1238.171,110.99075
2016.02.29 22:00:00,1237.529,1248.461,1227.149,1231.681,118.31813
2016.03.01 22:00:00,1231.209,1244.009,1224.708,1239.621,97.40222
2016.03.02 22:00:00,1239.899,1268.248,1237.352,1263.902,121.54743
2016.03.03 22:00:00,1263.479,1279.728,1250.508,1258.991,123.62138
2016.03.06 22:00:00,1260.112,1273.111,1256.659,1266.791,108.49101
2016.03.07 22:00:00,1267.069,1278.04,1260.5,1261.032,110.71514
2016.03.08 22:00:00,1261.419,1264.889,1242.912,1252.641,108.22762
2016.03.09 22:00:00,1252.569,1273.299,1237.111,1271.932,102.92604
2016.03.10 22:00:00,1271.21,1284.189,1248.169,1250.392,107.59466
2016.03.13 21:00:00,1249.98,1261.038,1229.198,1234.93,80.98483
2016.03.14 21:00:00,1235.329,1238.039,1225.659,1232.349,80.17729
2016.03.15 21:00:00,1232.439,1263.842,1226.718,1262.319,93.9485
2016.03.16 21:00:00,1260.818,1270.892,1254.389,1257.61,121.34758
2016.03.17 21:00:00,1256.969,1266.848,1247.798,1254.788,108.09825
2016.03.20 21:00:00,1254.178,1255.96,1240.571,1243.59,78.78968
2016.03.21 21:00:00,1243.939,1260.24,1242.309,1248.049,93.25393
2016.03.22 21:00:00,1247.919,1249.429,1215.3,1219.869,100.32705
2016.03.23 21:00:00,1220.62,1223.732,1212.16,1216.95,97.00793
2016.03.27 21:00:00,1215.608,1223.06,1208.068,1221.209,80.50486
2016.03.28 21:00:00,1221.408,1242.878,1215.29,1240.218,82.40753
2016.03.29 21:00:00,1240.818,1244.029,1223.169,1224.77,89.88893
2016.03.30 21:00:00,1225.27,1240.352,1223.839,1232.269,93.8701
2016.03.31 21:00:00,1232.198,1235.26,1208.999,1221.449,102.65602
2016.04.03 21:00:00,1220.102,1222.55,1214.548,1215.379,93.01797
2016.04.04 21:00:00,1215.569,1236.751,1214.729,1231.04,117.44195
2016.04.05 21:00:00,1230.838,1232.179,1216.481,1222.03,101.32971
2016.04.06 21:00:00,1222.429,1243.2,1222.378,1240.199,128.73494
2016.04.07 21:00:00,1240.049,1242.639,1229.55,1239.059,92.38768
2016.04.10 21:00:00,1239.398,1258.659,1239.198,1257.55,105.73495
2016.04.11 21:00:00,1258.039,1262.589,1251.109,1255.239,97.99208
2016.04.12 21:00:00,1255.178,1256.71,1239.749,1242.289,95.04641
2016.04.13 21:00:00,1241.698,1244.05,1223.789,1227.629,119.41203
2016.04.14 21:00:00,1227.12,1235.84,1225.198,1233.398,86.96889
2016.04.17 21:00:00,1234.68,1241.58,1230.062,1232.04,76.54581
2016.04.18 21:00:00,1232.239,1256.579,1227.649,1249.98,93.73807
2016.04.19 21:00:00,1249.61,1257.94,1242.329,1244.059,100.02225
2016.04.20 21:00:00,1242.799,1270.222,1242.438,1247.86,110.16593
2016.04.21 21:00:00,1246.819,1252.609,1227.349,1231.878,103.59552
2016.04.24 21:00:00,1232.708,1242.23,1229.99,1237.62,85.1807
2016.04.25 21:00:00,1237.889,1244.879,1231.298,1243.21,104.41267
2016.04.26 21:00:00,1243.688,1252.6,1239.35,1245.6,85.0932
2016.04.27 21:00:00,1245.529,1269.59,1237.692,1266.271,103.34337
2016.04.28 21:00:00,1265.999,1296.652,1264.871,1292.138,85.40216
2016.05.01 21:00:00,1290.48,1303.655,1287.609,1291.181,91.73442
2016.05.02 21:00:00,1291.289,1301.702,1282.172,1286.141,104.21849
2016.05.03 21:00:00,1284.978,1289.741,1271.749,1279.142,101.81277
2016.05.04 21:00:00,1279.209,1286.4,1268.789,1276.608,110.29193
2016.05.05 21:00:00,1277.299,1295.49,1274.389,1287.028,101.31038
2016.05.08 21:00:00,1284.481,1287.479,1261.238,1263.652,121.20617
2016.05.09 21:00:00,1263.799,1269.459,1256.809,1264.599,122.50598
2016.05.10 21:00:00,1265.618,1279.08,1264.698,1277.181,100.1312
2016.05.11 21:00:00,1277.599,1280.87,1261.589,1262.078,102.67769
2016.05.12 21:00:00,1263.268,1276.268,1262.778,1272.459,99.35338
2016.05.15 21:00:00,1271.43,1288.659,1270.929,1273.671,102.25827
2016.05.16 21:00:00,1273.338,1282.191,1269.069,1278.782,106.88194
2016.05.17 21:00:00,1279.058,1281.439,1255.019,1258.372,116.26622
2016.05.18 21:00:00,1257.859,1261.23,1243.789,1253.318,110.67233
2016.05.19 21:00:00,1254.848,1260.199,1248.758,1251.568,92.35405
2016.05.22 21:00:00,1250.93,1255.99,1243.098,1247.609,102.74372
2016.05.23 21:00:00,1248.778,1252.14,1225.959,1225.96,121.58816
2016.05.24 21:00:00,1227.039,1230.12,1217.789,1223.069,105.39259
2016.05.25 21:00:00,1223.519,1234.142,1218.221,1219.201,93.21582
2016.05.26 21:00:00,1219.598,1223.531,1206.679,1212.239,94.97071
2016.05.29 21:00:00,1212.409,1213.36,1199.732,1204.509,51.67349
2016.05.30 21:00:00,1206.079,1218.158,1205.279,1214.148,88.99883
2016.05.31 21:00:00,1215.349,1220.36,1205.909,1212.321,89.08195
2016.06.01 21:00:00,1213.359,1217.63,1209.559,1209.559,93.11712
2016.06.02 21:00:00,1210.649,1244.68,1206.9,1243.848,82.14789
2016.06.05 21:00:00,1242.879,1248.629,1239.92,1244.855,78.14796
2016.06.06 21:00:00,1245.148,1246.52,1234.771,1242.71,69.4287
2016.06.07 21:00:00,1243.908,1264.332,1242.979,1260.908,80.04784
2016.06.08 21:00:00,1261.858,1271.632,1256.761,1268.42,71.14762
2016.06.09 21:00:00,1268.718,1278.09,1264.509,1272.838,66.85592
2016.06.12 21:00:00,1275.448,1287.142,1272.352,1282.538,77.61592
2016.06.13 21:00:00,1283.168,1289.772,1276.228,1285.822,73.46033
2016.06.14 21:00:00,1284.689,1296.749,1278.428,1290.338,76.52088
2016.06.15 21:00:00,1291.659,1315.53,1276.902,1276.902,103.00713
2016.06.16 21:00:00,1278.848,1299.441,1276.53,1297.559,83.30291
2016.06.19 21:00:00,1289.379,1292.219,1277.969,1289.922,82.00868
2016.06.20 21:00:00,1289.298,1294.189,1264.478,1268.321,105.91645
2016.06.21 21:00:00,1268.088,1270.6,1261.119,1264.828,88.6829
2016.06.22 21:00:00,1265.099,1271.839,1254.378,1255.171,66.26654
2016.06.23 21:00:00,1251.161,1358.229,1250.179,1315.43,95.80965
2016.06.26 21:00:00,1321.238,1335.289,1317.629,1323.851,94.27148
2016.06.27 21:00:00,1324.279,1326,1305.458,1311.601,97.10323
2016.06.28 21:00:00,1310.238,1327.802,1310.059,1319.082,79.83642
2016.06.29 21:00:00,1317.198,1324.13,1312.789,1321.201,94.44453
2016.06.30 21:00:00,1322.089,1344.48,1320.518,1340.511,67.5949
2016.07.03 21:00:00,1341.38,1357.439,1335.941,1350.819,48.3707
2016.07.04 21:00:00,1347.761,1357.55,1338.039,1354.708,79.66511
2016.07.05 21:00:00,1355.158,1375.081,1355.158,1363.351,86.73252
2016.07.06 21:00:00,1363.658,1370.692,1350.789,1361.031,84.96408
2016.07.07 21:00:00,1359.228,1370.34,1335.419,1365.778,73.34695
2016.07.10 21:00:00,1367.578,1375.02,1350.83,1355.181,84.17184
2016.07.11 21:00:00,1355.189,1357.668,1330.312,1332.039,83.77633
2016.07.12 21:00:00,1333.008,1345.33,1327.548,1342.002,79.63674
2016.07.13 21:00:00,1343.659,1347.061,1320.201,1334.811,94.75093
2016.07.14 21:00:00,1335.559,1338.63,1322.498,1336.629,78.19728
2016.07.17 21:00:00,1332.618,1335.47,1323.461,1327.849,70.5237
2016.07.18 21:00:00,1328.598,1334.926,1325.579,1330.829,63.91277
2016.07.19 21:00:00,1331.078,1338.349,1312.589,1314.829,79.03967
2016.07.20 21:00:00,1316.018,1333.83,1310.759,1330.128,86.33251
2016.07.21 21:00:00,1331.348,1333.73,1319.628,1321.688,76.6567
2016.07.24 21:00:00,1322.679,1323.71,1311.971,1314.428,68.42822
2016.07.25 21:00:00,1315.279,1324.488,1313.759,1319.248,57.04177
2016.07.26 21:00:00,1319.189,1342.418,1315.762,1338.818,61.28943
2016.07.27 21:00:00,1338.998,1345.528,1332.439,1334.679,75.06304
2016.07.28 21:00:00,1335.749,1354.998,1328.462,1350.078,87.81814
2016.07.31 21:00:00,1349.338,1354.849,1346.229,1352.109,69.13956
2016.08.01 21:00:00,1353.698,1367.198,1347.108,1362.658,73.35945
2016.08.02 21:00:00,1363.578,1366.45,1354.181,1357.258,64.6645
2016.08.03 21:00:00,1358.138,1364.948,1349.1,1360.169,71.82198
2016.08.04 21:00:00,1360.268,1364.649,1334.718,1335.128,76.51953
2016.08.07 21:00:00,1335.348,1338.249,1329.868,1334.208,65.19172
2016.08.08 21:00:00,1335.498,1342.598,1330.579,1339.578,57.02222
2016.08.09 21:00:00,1340.118,1357.16,1339.219,1345.509,69.69627
2016.08.10 21:00:00,1346.548,1353.279,1335.728,1337.709,61.09522
2016.08.11 21:00:00,1338.979,1356.339,1333.309,1335.318,65.64657
2016.08.14 21:00:00,1338.029,1343.808,1335.749,1338.459,51.77738
2016.08.15 21:00:00,1338.318,1358.009,1338.318,1345.099,73.55746
2016.08.16 21:00:00,1345.13,1351.639,1335.91,1347.678,66.18966
2016.08.17 21:00:00,1348.739,1356.049,1346.038,1351.209,69.46287
2016.08.18 21:00:00,1351.998,1352.809,1337.738,1340.899,63.75942
2016.08.21 21:00:00,1340.351,1340.811,1331.69,1338.309,86.78545
2016.08.22 21:00:00,1338.58,1344.63,1335.289,1336.329,70.4963
2016.08.23 21:00:00,1338.059,1340.062,1323.539,1323.568,73.74261
2016.08.24 21:00:00,1323.898,1326.959,1318.009,1320.828,58.20622
2016.08.25 21:00:00,1321.458,1342.161,1318.328,1320.609,73.33305
2016.08.28 21:00:00,1319.971,1325.068,1314.872,1322.228,72.87165
2016.08.29 21:00:00,1323.728,1325.43,1309.229,1309.658,77.60393
2016.08.30 21:00:00,1311.768,1316.088,1304.358,1307.729,73.99598
2016.08.31 21:00:00,1307.919,1315.109,1302.452,1312.508,71.22007
2016.09.01 21:00:00,1314.639,1330.089,1303.118,1324.608,74.73723
2016.09.04 21:00:00,1323.899,1328.538,1321.759,1326.819,44.29918
2016.09.05 21:00:00,1325.789,1352.519,1324.85,1348.408,82.04881
2016.09.06 21:00:00,1347.798,1352.558,1342.658,1343.988,71.96207
2016.09.07 21:00:00,1344.179,1349.33,1335.521,1336.929,76.7991
2016.09.08 21:00:00,1337.489,1339.499,1327.129,1327.509,80.31878
2016.09.11 21:00:00,1328.018,1330.219,1320.379,1326.228,88.04352
2016.09.12 21:00:00,1328.249,1331.969,1315.589,1317.388,87.41267
2016.09.13 21:00:00,1317.578,1325.95,1313.519,1321.408,75.78552
2016.09.14 21:00:00,1322.119,1328.448,1309.289,1313.228,78.37809
2016.09.15 21:00:00,1314.079,1318.028,1306.199,1309.878,70.22831
2016.09.18 21:00:00,1309.68,1318.4,1309.408,1311.729,63.11058
2016.09.19 21:00:00,1311.879,1317.888,1311.698,1314.649,53.04739
2016.09.20 21:00:00,1313.528,1336.879,1307.91,1334.338,93.62893
2016.09.21 21:00:00,1334.898,1343.629,1331.149,1335.828,79.99773
2016.09.22 21:00:00,1335.829,1340.59,1333.748,1337.069,61.46809
2016.09.25 21:00:00,1336.652,1342.119,1332.689,1336.478,64.25357
2016.09.26 21:00:00,1337.108,1339.46,1324.702,1325.929,73.25118
2016.09.27 21:00:00,1325.928,1327.499,1317.989,1320.499,63.62286
2016.09.28 21:00:00,1320.899,1325.778,1316.039,1318.828,66.91507
2016.09.29 21:00:00,1319.649,1328.009,1313.228,1314.998,72.18272
2016.10.02 21:00:00,1318.429,1319.619,1309.331,1310.458,52.63587
2016.10.03 21:00:00,1312.108,1312.978,1266.87,1267.258,83.11243
2016.10.04 21:00:00,1267.659,1277.111,1262.118,1265.509,72.03574
2016.10.05 21:00:00,1267.078,1269.358,1249.818,1253.059,64.51125
2016.10.06 21:00:00,1254.359,1265.399,1241.388,1256.159,66.41503
2016.10.09 21:00:00,1256.931,1264.929,1256.511,1258.209,41.05264
2016.10.10 21:00:00,1259.03,1262.119,1251.228,1251.228,56.78144
2016.10.11 21:00:00,1251.528,1258.836,1249.739,1254.929,51.7688
2016.10.12 21:00:00,1255.608,1262.23,1253.088,1256.859,52.81462
2016.10.13 21:00:00,1258.058,1259.389,1246.058,1250.529,56.56701
2016.10.16 21:00:00,1251.509,1257.111,1250.111,1254.609,49.45647
2016.10.17 21:00:00,1254.929,1264.71,1254.929,1261.179,47.54028
2016.10.18 21:00:00,1262.029,1273.309,1260.252,1268.008,50.85318
2016.10.19 21:00:00,1269.318,1274.368,1264.479,1264.528,45.93964
2016.10.20 21:00:00,1265.858,1267.998,1261.111,1265.899,44.87727
2016.10.23 21:00:00,1265.729,1271.871,1260.401,1263.359,43.28341
2016.10.24 21:00:00,1264.839,1276.611,1262.071,1272.409,43.36033
2016.10.25 21:00:00,1272.479,1276.44,1264.692,1265.979,41.62382
2016.10.26 21:00:00,1266.798,1272.779,1265.061,1267.159,43.22116
2016.10.27 21:00:00,1267.658,1284.158,1261.518,1274.358,46.94851
2016.10.30 21:00:00,1277.208,1279.489,1271.189,1276.009,44.39491
2016.10.31 21:00:00,1276.409,1291.822,1275.479,1286.808,57.79523
2016.11.01 21:00:00,1288.018,1307.961,1287.328,1295.608,64.64377
2016.11.02 21:00:00,1296.158,1306.65,1285.618,1301.158,66.57514
2016.11.03 21:00:00,1302.348,1307.17,1294.711,1303.559,68.56173
2016.11.06 22:00:00,1292.729,1295.811,1278.109,1280.812,60.80057
2016.11.07 22:00:00,1280.812,1290.589,1272.801,1274.382,61.3419
2016.11.08 22:00:00,1275.38,1337.308,1267.949,1277.231,135.6489
2016.11.09 22:00:00,1277.268,1292.209,1252.278,1257.962,90.30208
2016.11.10 22:00:00,1258.148,1265.391,1219.039,1225.982,78.44467
2016.11.13 22:00:00,1226.872,1231.241,1211.538,1220.281,99.73164
2016.11.14 22:00:00,1220.709,1231.54,1218.878,1227.952,72.82301
2016.11.15 22:00:00,1228.229,1232.998,1221.458,1224.172,71.60468
2016.11.16 22:00:00,1223.598,1231.378,1210.969,1215.541,65.1473
2016.11.17 22:00:00,1215.541,1217.729,1202.898,1207.062,65.7848
2016.11.20 22:00:00,1207.792,1217.583,1205.541,1213.021,56.78142
2016.11.21 22:00:00,1213.058,1220.969,1206.128,1211.028,58.32248
2016.11.22 22:00:00,1212.068,1214.691,1181.702,1187.259,55.75914
2016.11.23 22:00:00,1187.112,1190.768,1180.338,1183.968,36.55255
2016.11.24 22:00:00,1182.379,1193.231,1170.839,1183.778,54.47518
2016.11.27 22:00:00,1183.251,1197.559,1182.229,1192.859,60.95033
2016.11.28 22:00:00,1192.662,1195.058,1181.021,1187.322,65.49881
2016.11.29 22:00:00,1187.322,1194.889,1170.718,1172.381,72.64111
2016.11.30 22:00:00,1172.381,1176.689,1160.691,1170.429,72.4757
2016.12.01 22:00:00,1170.422,1177.961,1166.681,1176.392,64.73781
2016.12.04 22:00:00,1181.661,1188.062,1157.239,1169.179,75.67233
2016.12.05 22:00:00,1169.101,1175.248,1166.879,1169.022,56.62114
2016.12.06 22:00:00,1168.979,1180.189,1165.589,1173.168,55.51021
2016.12.07 22:00:00,1173.012,1178.619,1169.151,1169.671,59.3308
2016.12.08 22:00:00,1170.069,1171.969,1156.268,1158.938,47.13354
2016.12.11 22:00:00,1159.222,1165.749,1151.228,1161.142,59.24588
2016.12.12 22:00:00,1161.979,1164.968,1154.548,1157.491,57.57488
2016.12.13 22:00:00,1157.491,1165.158,1138.671,1142.151,67.67413
2016.12.14 22:00:00,1141.168,1144.379,1122.839,1127.332,76.32291
2016.12.15 22:00:00,1128.138,1141.169,1126.641,1133.851,60.54627
2016.12.18 22:00:00,1134.061,1142.319,1133.921,1136.872,52.55759
2016.12.19 22:00:00,1136.872,1139.689,1125.718,1131.401,66.80198
2016.12.20 22:00:00,1132.562,1137.061,1129.321,1130.542,46.49977
2016.12.21 22:00:00,1131.211,1134.049,1127.461,1127.461,41.68831
2016.12.22 22:00:00,1127.978,1135.769,1127.559,1132.691,13.69858
2016.12.26 22:00:00,1133.178,1150.799,1131.651,1137.801,29.48249
2016.12.27 22:00:00,1137.508,1144.458,1136.482,1140.801,33.97606
2016.12.28 22:00:00,1140.801,1159.539,1140.801,1156.988,37.29825
2016.12.29 22:00:00,1156.962,1163.199,1149.678,1150.312,33.38517
2017.01.02 22:00:00,1150,1164.408,1146.039,1158.102,56.87605
2017.01.03 22:00:00,1157.751,1167.862,1156.138,1162.668,61.04219
2017.01.04 22:00:00,1162.332,1185.038,1162.332,1179.468,82.06029
2017.01.05 22:00:00,1179.461,1182.649,1170.919,1172.158,69.24304
2017.01.08 22:00:00,1172.591,1186.078,1171.588,1180.888,56.39973
2017.01.09 22:00:00,1182.428,1190.609,1180.099,1186.971,59.019
2017.01.10 22:00:00,1186.971,1198.179,1177.098,1190.502,66.68398
2017.01.11 22:00:00,1190.501,1206.929,1190.501,1194.371,64.20128
2017.01.12 22:00:00,1194.138,1200.699,1187.838,1196.668,61.78302
2017.01.15 22:00:00,1200.202,1208.581,1197.849,1202.578,41.8115
2017.01.16 22:00:00,1202.309,1218.798,1201.979,1216.088,71.10434
2017.01.17 22:00:00,1215.911,1217.509,1202.348,1203.229,62.67327
2017.01.18 22:00:00,1203.152,1206.479,1195.849,1203.861,78.69079
2017.01.19 22:00:00,1203.861,1214.898,1198.578,1209.609,75.42571
2017.01.22 22:00:00,1209.462,1219.449,1209.258,1217.311,68.41425
2017.01.23 22:00:00,1217.978,1219.931,1206.549,1207.758,60.6751
2017.01.24 22:00:00,1207.721,1209.779,1193.208,1199.592,65.31142
2017.01.25 22:00:00,1200.361,1202.622,1184.378,1188.058,61.12767
2017.01.26 22:00:00,1187.431,1191.568,1180.548,1190.088,60.7874
2017.01.29 22:00:00,1192.872,1199.399,1188.211,1194.511,62.41502
2017.01.30 22:00:00,1195.159,1215.322,1193.708,1209.601,78.59446
2017.01.31 22:00:00,1209.601,1213.189,1198.148,1208.468,79.7889
2017.02.01 22:00:00,1208.341,1225.288,1208.341,1214.741,80.98207
2017.02.02 22:00:00,1214.889,1221.338,1206.351,1219.538,74.74695
2017.02.05 22:00:00,1219.432,1235.599,1219.158,1234.452,78.35007
2017.02.06 22:00:00,1234.452,1235.709,1227.691,1232.701,65.74753
2017.02.07 22:00:00,1233.009,1244.708,1229.979,1240.582,70.86637
2017.02.08 22:00:00,1240.359,1244.428,1225.6,1227.141,61.77871
2017.02.09 22:00:00,1227.568,1237.069,1221.589,1232.858,76.20158
2017.02.12 22:00:00,1231.479,1232.822,1219.298,1223.851,70.60712
2017.02.13 22:00:00,1223.852,1234.478,1221.839,1226.992,66.91596
2017.02.14 22:00:00,1226.992,1233.182,1216.601,1232.282,60.16725
2017.02.15 22:00:00,1232.558,1242.339,1232.058,1237.921,67.91409
2017.02.16 22:00:00,1238.398,1243.749,1233.728,1233.728,61.65893
2017.02.19 22:00:00,1234.901,1238.941,1232.711,1237.621,33.73095
2017.02.20 22:00:00,1236.989,1238.819,1226.108,1235.048,58.39316
2017.02.21 22:00:00,1234.702,1240.329,1231.179,1236.451,65.69555
2017.02.22 22:00:00,1236.451,1251.078,1235.728,1248.661,68.52111
2017.02.23 22:00:00,1248.661,1260.109,1247.708,1256.428,65.42751
2017.02.26 22:00:00,1257.581,1263.831,1250.938,1251.868,67.2627
2017.02.27 22:00:00,1251.771,1258.358,1247.201,1247.201,59.87116
2017.02.28 22:00:00,1247.201,1250.599,1236.849,1248.561,78.42104
2017.03.01 22:00:00,1248.561,1249.702,1230.919,1232.901,70.49146
2017.03.02 22:00:00,1232.901,1236.288,1222.808,1234.008,75.00001
2017.03.05 22:00:00,1232.731,1236.868,1224.052,1224.242,64.53173
2017.03.06 22:00:00,1224.242,1227.089,1214.142,1214.728,54.47033
2017.03.07 22:00:00,1214.651,1218.489,1206.598,1207.148,57.53532
2017.03.08 22:00:00,1206.881,1208.958,1199.218,1200.028,74.51963
2017.03.09 22:00:00,1199.982,1206.299,1194.848,1203.892,58.96956
2017.03.12 21:00:00,1205.831,1211.129,1202.388,1202.799,62.02002
2017.03.13 21:00:00,1202.328,1207.588,1197.298,1197.898,61.99737
2017.03.14 21:00:00,1198.629,1221.998,1197.548,1218.358,65.19087
2017.03.15 21:00:00,1219.038,1233.698,1217.972,1225.333,74.51717
2017.03.16 21:00:00,1225.333,1231.579,1224.422,1228.528,56.62636
2017.03.19 21:00:00,1229.572,1235.468,1229.261,1234,50.51369
2017.03.20 21:00:00,1234,1247.548,1226.859,1243.559,68.79672
2017.03.21 21:00:00,1244.008,1251.319,1243.948,1247.669,73.7534
2017.03.22 21:00:00,1248.789,1253.272,1242.781,1244.239,72.20662
2017.03.23 21:00:00,1244.029,1251.838,1240.948,1242.469,58.44449
2017.03.26 21:00:00,1246.622,1261.012,1246.621,1253.709,52.14219
2017.03.27 21:00:00,1253.418,1258.319,1247.671,1250.609,49.87484
2017.03.28 21:00:00,1250.589,1254.609,1247.288,1252.578,53.57231
2017.03.29 21:00:00,1253.499,1253.729,1242.233,1242.233,44.68201
2017.03.30 21:00:00,1242.233,1250.542,1239.649,1248.358,49.19967
2017.04.02 21:00:00,1247.378,1253.679,1244.442,1252.178,39.46299
2017.04.03 21:00:00,1252.229,1261.249,1252.178,1255.028,45.17285
2017.04.04 21:00:00,1254.808,1257.311,1243.691,1254.599,54.3281
2017.04.05 21:00:00,1255.429,1258.809,1249.751,1250.819,53.73737
2017.04.06 21:00:00,1251.158,1270.531,1250.558,1253.759,70.28934
